subbasn,ar_sqkm,grd_cells,gen_flux,out_flux,ret_final,method
5182.0,3671.120901,3,66755.82877158,34676.5189211,0.480546949094835,Calculated
5183.0,23969.09875,16,993724.050648973,460632.32469979295,0.536458512401942,Calculated
5184.0,1835.560451,1,20067.46553691,20067.46553691,0.75,Fixed (Size <= 4 Grids)
5185.0,1835.560451,1,62.52332445,62.52332445,0.75,Fixed (Size <= 4 Grids)
5186.0,1835.560451,2,224.33139809,224.33139809,0.75,Fixed (Size <= 4 Grids)
5187.0,1835.560451,1,397.306744146,397.306744146,0.75,Fixed (Size <= 4 Grids)
5188.0,9199.369861,8,51455.963764675,4194.256478706,0.918488428321201,Calculated
5189.0,7363.809411,4,80.813573963,0.0,,Masked (Endorheic)
5190.0,9199.224091,5,4731.725363839,1720.069608966,,Masked (Endorheic)
5191.0,5484.967974,5,197.913785282,0.300286377,,Masked (Endorheic)
5192.0,1835.560451,1,0.0,0.0,,Masked (Endorheic)
5193.0,25545.85266,20,59408.65701399099,0.0,,Masked (Endorheic)
5194.0,12935.19359,9,71932.336663822,7669.226754011999,0.893382766225788,Calculated
5195.0,3692.688509,2,1255.790355731,352.323489311,0.719440838430463,Calculated
5196.0,1835.560451,1,47.17761942,47.17761942,0.75,Fixed (Size <= 4 Grids)
5197.0,5549.816568,3,1490.550970649,126.716955196,0.914986499830444,Calculated
5198.0,1835.560451,1,496.3924948,496.3924948,0.75,Fixed (Size <= 4 Grids)
5199.0,1835.560451,2,871.561361063,871.561361063,0.75,Fixed (Size <= 4 Grids)
5200.0,1835.560451,2,619.4697254,619.4697254,0.75,Fixed (Size <= 4 Grids)
5201.0,1835.560451,1,963.06612133,963.06612133,0.75,Fixed (Size <= 4 Grids)
5202.0,7342.241803,5,16891.44217706,663.36446582,0.960727778074456,Calculated
5203.0,9134.375497,5,99617.932227032,17258.824155031998,0.826749825365792,Calculated
5204.0,1813.847072,6,1061.1556057,1061.1556057,0.6664,Size Mean (Size 6)
5205.0,1813.847072,4,304.7980809,304.7980809,0.75,Fixed (Size <= 4 Grids)
5206.0,1813.847072,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5207.0,1813.847072,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5208.0,1813.847072,4,963.71644566,963.71644566,0.75,Fixed (Size <= 4 Grids)
5209.0,1813.847072,6,486.03047925,486.03047925,0.6664,Size Mean (Size 6)
5210.0,1813.847072,4,254.6625664,254.6625664,0.75,Fixed (Size <= 4 Grids)
5211.0,1813.847072,2,350.022273,350.022273,0.75,Fixed (Size <= 4 Grids)
5212.0,1813.847072,2,544.56382942,544.56382942,0.75,Fixed (Size <= 4 Grids)
5213.0,56786.35419,61,426451.595306076,24724.076634268,0.942023721082523,Calculated
5214.0,5441.541217,8,586.16245255,42.416889494,0.927636290401283,Calculated
5215.0,9069.235362,12,937.599012666,144.269269788,0.846129029746117,Calculated
5216.0,5441.541217,6,1647.6364774170002,406.856345875,0.753066679785563,Calculated
5217.0,1813.847072,2,967.252564809,967.252564809,0.75,Fixed (Size <= 4 Grids)
5218.0,1813.847072,2,317.926280567,244.824663497,0.229932602424777,Calculated
5219.0,1813.847072,6,38.58014484,38.58014484,0.6664,Size Mean (Size 6)
5220.0,1813.847072,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5221.0,1813.847072,4,2707.4211336,2707.4211336,0.75,Fixed (Size <= 4 Grids)
5222.0,3649.407523,4,10745.48437391,3925.66526831,0.63466837494627,Calculated
5223.0,1813.847072,2,1948.729136176,1948.729136176,0.75,Fixed (Size <= 4 Grids)
5224.0,1813.847072,2,4184.52608909,4184.52608909,0.75,Fixed (Size <= 4 Grids)
5225.0,1813.847072,4,20078.244611,20078.244611,0.75,Fixed (Size <= 4 Grids)
5226.0,1813.847072,2,2719.900957,2719.900957,0.75,Fixed (Size <= 4 Grids)
5227.0,1813.847072,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5228.0,1813.847072,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5229.0,1813.847072,4,2621.7923293999997,2621.7923293999997,0.75,Fixed (Size <= 4 Grids)
5230.0,1813.847072,4,37258.331606823,37258.331606823,0.75,Fixed (Size <= 4 Grids)
5231.0,1813.847072,2,2800.5714786999997,2800.5714786999997,0.75,Fixed (Size <= 4 Grids)
5232.0,3627.694145,4,6290.390067176,232.112562536,0.963100450042488,Calculated
5233.0,3627.694145,8,2237.03275054,876.29483973,0.608278046211675,Calculated
5234.0,1813.847072,4,1150.26113752,1150.26113752,0.75,Fixed (Size <= 4 Grids)
5235.0,5484.967974,5,7027.9039067799995,51.33345128,0.9926957664816,Calculated
5236.0,1813.847072,4,1021.19121625,1021.19121625,0.75,Fixed (Size <= 4 Grids)
5237.0,5484.967974,3,15044.38113394,2007.84099051,0.866538811225652,Calculated
5238.0,1813.847072,2,4800.28964679,4800.28964679,0.75,Fixed (Size <= 4 Grids)
5239.0,1813.847072,2,2065.1289702,2065.1289702,0.75,Fixed (Size <= 4 Grids)
5240.0,1813.847072,6,274.54314368999997,274.54314368999997,0.6664,Size Mean (Size 6)
5241.0,1813.847072,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5242.0,1813.847072,4,125.6486623,125.6486623,0.75,Fixed (Size <= 4 Grids)
5243.0,3649.407523,4,39458.747259972,10391.266055072,0.736654942778349,Calculated
5244.0,5484.967974,4,68114.95168745,17826.98317865,0.73828090988818,Calculated
5245.0,3627.694145,4,33165.5087939,15102.5350801,0.544631286257313,Calculated
5246.0,3649.407523,4,83211.816282848,49348.901707648,0.406948388917452,Calculated
5247.0,5463.254595,4,63167.31676461,30328.41852721,0.519871666541933,Calculated
5248.0,7255.38829,8,14.6255061,12.865490246,,Masked (Endorheic)
5249.0,20233.71551,15,33635.050622356,1761.48994067,,Masked (Endorheic)
5250.0,3649.407523,2,97.624548511,71.898239588,,Masked (Endorheic)
5251.0,7363.66364,4,1848.072823449,20.901724477,,Masked (Endorheic)
5252.0,3649.407523,2,851.689256462,54.093569915,,Masked (Endorheic)
5253.0,1813.847072,4,0.944563275,0.944563275,,Masked (Endorheic)
5254.0,3649.407523,4,39.405547649,39.057735031,,Masked (Endorheic)
5255.0,19755.1722,18,8848.308987439,0.0,,Masked (Endorheic)
5256.0,1813.847072,4,422.78040839,422.78040839,0.75,Fixed (Size <= 4 Grids)
5257.0,1813.847072,2,175.74877089,175.74877089,0.75,Fixed (Size <= 4 Grids)
5258.0,1813.847072,2,29.34544494,29.34544494,0.75,Fixed (Size <= 4 Grids)
5259.0,1813.847072,2,173.94143688,173.94143688,0.75,Fixed (Size <= 4 Grids)
5260.0,1813.847072,2,423.34695764,423.34695764,0.75,Fixed (Size <= 4 Grids)
5261.0,1813.847072,4,357.12043523,357.12043523,0.75,Fixed (Size <= 4 Grids)
5262.0,1813.847072,4,171.640809,171.640809,0.75,Fixed (Size <= 4 Grids)
5263.0,1813.847072,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5264.0,1813.847072,2,520.42380379,520.42380379,0.75,Fixed (Size <= 4 Grids)
5265.0,7255.38829,10,28895.192234559,5353.202586859,0.814737256516449,Calculated
5266.0,1813.847072,2,10220.9477571,10220.9477571,0.75,Fixed (Size <= 4 Grids)
5267.0,1813.847072,2,3657.316405793,3657.316405793,0.75,Fixed (Size <= 4 Grids)
5268.0,5397.82612,8,0.0,0.0,0.7054,Size Mean (Size 8)
5269.0,1813.847072,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5270.0,1791.989524,4,460.1031205000001,460.1031205000001,0.75,Fixed (Size <= 4 Grids)
5271.0,1791.989524,2,487.32082567,487.32082567,0.75,Fixed (Size <= 4 Grids)
5272.0,1791.989524,2,1207.3287377400002,1207.3287377400002,0.75,Fixed (Size <= 4 Grids)
5273.0,1791.989524,2,469.49753135,469.49753135,0.75,Fixed (Size <= 4 Grids)
5274.0,1791.989524,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5275.0,1791.989524,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5276.0,1791.989524,4,187.9710804,187.9710804,0.75,Fixed (Size <= 4 Grids)
5277.0,1791.989524,6,117.35961959,117.35961959,0.6664,Size Mean (Size 6)
5278.0,1791.989524,4,41.05155994,41.05155994,0.75,Fixed (Size <= 4 Grids)
5279.0,1791.989524,2,1937.46205483,1937.46205483,0.75,Fixed (Size <= 4 Grids)
5280.0,1791.989524,2,1384.35695978,1384.35695978,0.75,Fixed (Size <= 4 Grids)
5281.0,20839.38798,21,257154.881155719,9747.121292459,0.96209630068598,Calculated
5282.0,1791.989524,6,40.663054077,40.663054077,0.6664,Size Mean (Size 6)
5283.0,1791.989524,2,5.753895837,5.753895837,0.75,Fixed (Size <= 4 Grids)
5284.0,1791.989524,2,152.043154283,152.043154283,0.75,Fixed (Size <= 4 Grids)
5285.0,7167.958095,10,486.537809432,143.772053046,0.70449973206842,Calculated
5286.0,3583.979048,4,1951.767769886,474.666808246,0.756801595164303,Calculated
5287.0,1791.989524,2,534.62287678,534.62287678,0.75,Fixed (Size <= 4 Grids)
5288.0,1791.989524,2,114.490348766,114.490348766,0.75,Fixed (Size <= 4 Grids)
5289.0,1791.989524,6,28.44403972,28.44403972,0.6664,Size Mean (Size 6)
5290.0,1791.989524,2,725.8071714,725.8071714,0.75,Fixed (Size <= 4 Grids)
5291.0,5419.683669,8,53429.13359532,4872.70735366,0.908800554570722,Calculated
5292.0,1791.989524,4,26618.837966,26618.837966,0.75,Fixed (Size <= 4 Grids)
5293.0,1791.989524,4,2369.706976,2369.706976,0.75,Fixed (Size <= 4 Grids)
5294.0,1791.989524,2,7939.1114514,7939.1114514,0.75,Fixed (Size <= 4 Grids)
5295.0,3561.978944,3,12609.01095827,10610.5391183,0.158495527253011,Calculated
5296.0,3561.978944,3,20720.2999771,8897.331403440001,0.570598330464651,Calculated
5297.0,7123.957889,9,93652.871405586,6851.902187056,0.926837243917678,Calculated
5298.0,5375.968572,8,229301.8519485,46866.5981732,0.7956117764643,Calculated
5299.0,1791.989524,2,392.8499101,392.8499101,0.75,Fixed (Size <= 4 Grids)
5300.0,1791.989524,2,6.969065742,6.969065742,0.75,Fixed (Size <= 4 Grids)
5301.0,3583.979048,4,11931.824861417,7712.328475767001,0.353633784828191,Calculated
5302.0,1791.989524,6,1769.13922697,1769.13922697,0.6664,Size Mean (Size 6)
5303.0,1791.989524,4,137.0865297,137.0865297,0.75,Fixed (Size <= 4 Grids)
5304.0,1791.989524,4,268.2310043,268.2310043,0.75,Fixed (Size <= 4 Grids)
5305.0,1791.989524,4,385.25682062,385.25682062,0.75,Fixed (Size <= 4 Grids)
5306.0,1791.989524,4,604.195630587,604.195630587,0.75,Fixed (Size <= 4 Grids)
5307.0,1791.989524,2,605.2908307,605.2908307,0.75,Fixed (Size <= 4 Grids)
5308.0,1791.989524,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5309.0,1791.989524,2,17.8433143,17.8433143,0.75,Fixed (Size <= 4 Grids)
5310.0,1791.989524,6,0.0,0.0,0.6664,Size Mean (Size 6)
5311.0,3605.836596,4,25677.99163204,7538.560137439999,0.706419402051924,Calculated
5312.0,3605.836596,6,17464.342264704,11127.848060474,0.362824669156666,Calculated
5313.0,1791.989524,4,12506.83806066,12506.83806066,0.75,Fixed (Size <= 4 Grids)
5314.0,1791.989524,4,10829.509352923,10829.509352923,0.75,Fixed (Size <= 4 Grids)
5315.0,3605.836596,7,0.0,0.0,0.7443,Size Mean (Size 7)
5316.0,1791.989524,4,1400.258916,1400.258916,0.75,Fixed (Size <= 4 Grids)
5317.0,5375.968572,8,875.139930017,390.393300585,,Masked (Endorheic)
5318.0,5397.82612,5,11248.381257936,8119.988132310001,,Masked (Endorheic)
5319.0,40885.47565,41,63818.65868041,2698.1730672609997,,Masked (Endorheic)
5320.0,9069.091192,10,43128.298564316,3010.645441666,0.930193271195795,Calculated
5321.0,1791.989524,4,471.6747496,471.6747496,0.75,Fixed (Size <= 4 Grids)
5322.0,1791.989524,4,246.58403276,246.58403276,0.75,Fixed (Size <= 4 Grids)
5323.0,1791.989524,2,64.43400727,64.43400727,0.75,Fixed (Size <= 4 Grids)
5324.0,1791.989524,2,314.62130097,314.62130097,0.75,Fixed (Size <= 4 Grids)
5325.0,1791.989524,2,3.999956935,3.999956935,0.75,Fixed (Size <= 4 Grids)
5326.0,7167.958095,10,29216.68647967,6145.32970637,0.789663700890717,Calculated
5327.0,1791.989524,4,8811.0085809,8811.0085809,0.75,Fixed (Size <= 4 Grids)
5328.0,1791.989524,4,8527.310001554,8527.310001554,0.75,Fixed (Size <= 4 Grids)
5329.0,1791.989524,4,5345.3910599,5345.3910599,0.75,Fixed (Size <= 4 Grids)
5330.0,1791.989524,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5331.0,1791.989524,4,565.5319611,565.5319611,0.75,Fixed (Size <= 4 Grids)
5332.0,1791.989524,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5333.0,1769.989421,2,15.92245198,15.92245198,0.75,Fixed (Size <= 4 Grids)
5334.0,1769.989421,2,1293.17055108,1293.17055108,0.75,Fixed (Size <= 4 Grids)
5335.0,1769.989421,4,1776.17840148,1776.17840148,0.75,Fixed (Size <= 4 Grids)
5336.0,1769.989421,6,695.1003492,695.1003492,0.6664,Size Mean (Size 6)
5337.0,1769.989421,4,414.6863375,414.6863375,0.75,Fixed (Size <= 4 Grids)
5338.0,1769.989421,4,448.9489872,448.9489872,0.75,Fixed (Size <= 4 Grids)
5339.0,1769.989421,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5340.0,1769.989421,2,618.717444,618.717444,0.75,Fixed (Size <= 4 Grids)
5341.0,1769.989421,2,2110.664346,2110.664346,0.75,Fixed (Size <= 4 Grids)
5342.0,1769.989421,4,2956.2338555700003,2956.2338555700003,0.75,Fixed (Size <= 4 Grids)
5343.0,1769.989421,6,286.33396486000004,286.33396486000004,0.6664,Size Mean (Size 6)
5344.0,1769.989421,4,970.2210896,970.2210896,0.75,Fixed (Size <= 4 Grids)
5345.0,1769.989421,4,464.11319424,464.11319424,0.75,Fixed (Size <= 4 Grids)
5346.0,1769.989421,2,1459.256371382,1459.256371382,0.75,Fixed (Size <= 4 Grids)
5347.0,1769.989421,2,5349.4708942,5349.4708942,0.75,Fixed (Size <= 4 Grids)
5348.0,3517.837814,4,42264.2265998,33164.73020413,0.215300198956274,Calculated
5349.0,3561.978944,6,226.967724603,82.737208055,0.635467077093364,Calculated
5350.0,1769.989421,2,51.590937648,51.590937648,0.75,Fixed (Size <= 4 Grids)
5351.0,8981.662613,8,1085.262529922,322.166176485,0.703144476472292,Calculated
5352.0,1769.989421,2,23.683986987,23.683986987,0.75,Fixed (Size <= 4 Grids)
5353.0,7167.815541,8,582.015339236,86.506686787,0.851366998504617,Calculated
5354.0,1769.989421,6,4.141137338,4.141137338,0.6664,Size Mean (Size 6)
5355.0,1769.989421,6,7.975542373,7.975542373,0.6664,Size Mean (Size 6)
5356.0,44469.73655,40,2489.361960239,594.913778452,0.761017566768441,Calculated
5357.0,10619.93652,14,7195.291395855,1052.491456831,0.853724971105783,Calculated
5358.0,14313.91609,19,11213.689565203,1283.94654477,0.885501864724863,Calculated
5359.0,3561.978944,7,4785.20652308,591.93269934,0.876299445701039,Calculated
5360.0,3561.978944,5,1154.624863609,788.9106863000001,0.316738525936373,Calculated
5361.0,1769.989421,2,262.1787463,262.1787463,0.75,Fixed (Size <= 4 Grids)
5362.0,1769.989421,2,497.68650037,497.68650037,0.75,Fixed (Size <= 4 Grids)
5363.0,5353.968468,9,101187.60325556,3460.62180464,0.965799942944593,Calculated
5364.0,8981.662613,11,372598.64383324,96450.2175942,0.741141791065221,Calculated
5365.0,1769.989421,4,24887.742229999996,24887.742229999996,0.75,Fixed (Size <= 4 Grids)
5366.0,1769.989421,4,749.0445776,749.0445776,0.75,Fixed (Size <= 4 Grids)
5367.0,1769.989421,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5368.0,1769.989421,2,3370.90256077,3370.90256077,0.75,Fixed (Size <= 4 Grids)
5369.0,5309.968262,8,0.0,0.0,0.7054,Size Mean (Size 8)
5370.0,1769.989421,2,32.538559913,32.538559913,0.75,Fixed (Size <= 4 Grids)
5371.0,3539.978841,4,14578.416057613,9969.696796643,0.316133058814937,Calculated
5372.0,1769.989421,6,838.1746332959999,787.639347586,0.060292072442323,Calculated
5373.0,1769.989421,4,2703.4830045500003,2703.4830045500003,0.75,Fixed (Size <= 4 Grids)
5374.0,1769.989421,4,797.5420159999999,797.5420159999999,0.75,Fixed (Size <= 4 Grids)
5375.0,1769.989421,4,456.32607961,456.32607961,0.75,Fixed (Size <= 4 Grids)
5376.0,1769.989421,4,981.401057662,981.401057662,0.75,Fixed (Size <= 4 Grids)
5377.0,1769.989421,2,780.706026686,780.706026686,0.75,Fixed (Size <= 4 Grids)
5378.0,1769.989421,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5379.0,1769.989421,2,373.9645406,373.9645406,0.75,Fixed (Size <= 4 Grids)
5380.0,1769.989421,6,415.010884375,415.010884375,0.6664,Size Mean (Size 6)
5381.0,1769.989421,4,495.0750189,495.0750189,0.75,Fixed (Size <= 4 Grids)
5382.0,1769.989421,4,1489.1677123999998,1489.1677123999998,0.75,Fixed (Size <= 4 Grids)
5383.0,1769.989421,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5384.0,7123.957889,6,15270.897431787,17.064252499000002,,Masked (Endorheic)
5385.0,7079.957682,10,46799.139432681,33326.523258312,,Masked (Endorheic)
5386.0,1769.989421,4,6161.66337679,6161.66337679,0.75,Fixed (Size <= 4 Grids)
5387.0,1769.989421,4,1133.83450903,1133.83450903,0.75,Fixed (Size <= 4 Grids)
5388.0,1769.989421,4,414.08245775,414.08245775,0.75,Fixed (Size <= 4 Grids)
5389.0,1769.989421,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5390.0,1769.989421,2,182.63606566,182.63606566,0.75,Fixed (Size <= 4 Grids)
5391.0,8849.947103,12,29901.366474958,7305.373154178,0.755684304250906,Calculated
5392.0,5309.968262,8,15403.37079812,4370.36207632,0.716272357940419,Calculated
5393.0,1769.989421,4,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5394.0,1769.989421,4,407.445728,407.445728,0.75,Fixed (Size <= 4 Grids)
5395.0,1747.848393,6,348.443601649,348.443601649,0.6664,Size Mean (Size 6)
5396.0,1747.848393,9,285.25648819,285.25648819,0.7457,Size Mean (Size 9)
5397.0,1747.848393,6,469.397567383,469.397567383,0.6664,Size Mean (Size 6)
5398.0,1747.848393,6,641.14670627,641.14670627,0.6664,Size Mean (Size 6)
5399.0,1747.848393,3,158.869801164,158.869801164,0.75,Fixed (Size <= 4 Grids)
5400.0,1747.848393,3,50.039146818,50.039146818,0.75,Fixed (Size <= 4 Grids)
5401.0,1747.848393,3,111.9217599,111.9217599,0.75,Fixed (Size <= 4 Grids)
5402.0,1747.848393,3,3.815611078,3.815611078,0.75,Fixed (Size <= 4 Grids)
5403.0,1747.848393,3,324.9715567,324.9715567,0.75,Fixed (Size <= 4 Grids)
5404.0,1747.848393,3,414.78713826,414.78713826,0.75,Fixed (Size <= 4 Grids)
5405.0,1747.848393,3,242.898691399,242.898691399,0.75,Fixed (Size <= 4 Grids)
5406.0,1747.848393,6,583.32752154,583.32752154,0.6664,Size Mean (Size 6)
5407.0,1747.848393,9,356.44491375999996,356.44491375999996,0.7457,Size Mean (Size 9)
5408.0,1747.848393,6,2163.71892441,2163.71892441,0.6664,Size Mean (Size 6)
5409.0,1747.848393,6,4253.7283417,4253.7283417,0.6664,Size Mean (Size 6)
5410.0,1747.848393,3,16835.0042528,16835.0042528,0.75,Fixed (Size <= 4 Grids)
5411.0,1747.848393,3,5533.623708393,5533.623708393,0.75,Fixed (Size <= 4 Grids)
5412.0,3517.837814,4,322.245652121,245.27620864,0.238853318809399,Calculated
5413.0,3517.837814,8,344.576720877,157.159768353,0.54390485824752,Calculated
5414.0,1747.848393,9,51.123656667,51.123656667,0.7457,Size Mean (Size 9)
5415.0,1747.848393,6,18.491186983,18.491186983,0.6664,Size Mean (Size 6)
5416.0,1747.848393,3,88.83302474,88.83302474,0.75,Fixed (Size <= 4 Grids)
5417.0,1747.848393,3,77.12329487,77.12329487,0.75,Fixed (Size <= 4 Grids)
5418.0,1747.848393,6,216.501611142,216.501611142,0.6664,Size Mean (Size 6)
5419.0,22677.4685,36,3135.947363065,1442.246566367,0.540092227518327,Calculated
5420.0,8739.241965,18,4819.83648523,984.10984869,0.79582090560422,Calculated
5421.0,1747.848393,6,553.8049722999999,553.8049722999999,0.6664,Size Mean (Size 6)
5422.0,1747.848393,6,1686.4733938999998,1686.4733938999998,0.6664,Size Mean (Size 6)
5423.0,1747.848393,6,602.1424087,602.1424087,0.6664,Size Mean (Size 6)
5424.0,1747.848393,6,423.7114402,423.7114402,0.6664,Size Mean (Size 6)
5425.0,6969.113266,10,15777.841349928,3308.648183695,0.790297791040338,Calculated
5426.0,5243.545179,12,27083.344343482,21854.54903947,0.19306313273938,Calculated
5427.0,1747.848393,6,3041.295768,3041.295768,0.6664,Size Mean (Size 6)
5428.0,5243.545179,9,58380.81661944,26239.30168894,0.550549252163035,Calculated
5429.0,1747.848393,9,5191.810280978,5191.810280978,0.7457,Size Mean (Size 9)
5430.0,1747.848393,6,1028.91219435,1028.91219435,0.6664,Size Mean (Size 6)
5431.0,1747.848393,6,155.1721056,155.1721056,0.6664,Size Mean (Size 6)
5432.0,1747.848393,6,612.53724258,612.53724258,0.6664,Size Mean (Size 6)
5433.0,1747.848393,6,564.36027399,564.36027399,0.6664,Size Mean (Size 6)
5434.0,1747.848393,3,447.077403527,447.077403527,0.75,Fixed (Size <= 4 Grids)
5435.0,5243.545179,12,6063.864100282,296.251880361,0.951144703202167,Calculated
5436.0,6902.134728,14,13090.30092262,4718.663767,0.639529771325106,Calculated
5437.0,3495.696786,6,51783.2612947,31498.9298775,0.391715989106235,Calculated
5438.0,8739.241965,18,2120.964952336,284.05230024,,Masked (Endorheic)
5439.0,3495.696786,9,8394.18224719,6265.41045121,0.253600855127087,Calculated
5440.0,1747.848393,6,1625.03393479,1625.03393479,0.6664,Size Mean (Size 6)
5441.0,1747.848393,3,160.81491357000002,160.81491357000002,0.75,Fixed (Size <= 4 Grids)
5442.0,6991.393572,15,19367.793650101,6092.486441461,0.685432086301207,Calculated
5443.0,1747.848393,6,1856.516602268,1856.516602268,0.6664,Size Mean (Size 6)
5444.0,3451.136173,4,420.539662382,88.656013554,0.78918513166668,Calculated
5445.0,5176.70426,6,806.969654008,151.21708615,0.812611186308003,Calculated
5446.0,1725.568087,2,0.0,0.0,0.75,Fixed (Size <= 4 Grids)
5447.0,1725.568087,2,1806.669711,1806.669711,0.75,Fixed (Size <= 4 Grids)
5448.0,1725.568087,2,49.16134554,49.16134554,0.75,Fixed (Size <= 4 Grids)
5449.0,1725.568087,2,211.78832141,211.78832141,0.75,Fixed (Size <= 4 Grids)
5450.0,1725.568087,2,268.82494280000003,268.82494280000003,0.75,Fixed (Size <= 4 Grids)
5451.0,1725.568087,4,361.57687386,361.57687386,0.75,Fixed (Size <= 4 Grids)
5452.0,1725.568087,6,973.15088009,973.15088009,0.6664,Size Mean (Size 6)
5453.0,1725.568087,4,5278.6236725399995,5278.6236725399995,0.75,Fixed (Size <= 4 Grids)
5454.0,5176.70426,6,44647.620778397,18182.449756797,0.592756580534417,Calculated
